state,month,year,cars_sales,capital_gains,dividend_income,total_income,nb_returns,population,post_crash,exposure
MD,7,1930,3269,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,7,1929,4747,46190238,79881360,462178763,65258,1616000,0,0.172836500494939
MD,8,1934,2516,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,8,1933,2337,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,8,1932,1655,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,8,1931,2847,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,8,1930,2897,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,8,1929,5015,46190238,79881360,462178763,65258,1616000,0,0.172836500494939
MD,9,1934,1825,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,9,1933,2022,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,9,1932,1381,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,9,1931,2037,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,9,1930,2464,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,9,1929,3522,46190238,79881360,462178763,65258,1616000,0,0.172836500494939
MD,10,1934,1987,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,10,1933,2017,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,10,1932,1018,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,10,1931,1629,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,10,1930,2152,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,10,1929,3423,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,11,1934,1379,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,11,1933,1389,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,11,1932,636,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,11,1931,1166,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,11,1930,1263,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,11,1929,2313,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,12,1934,1491,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,12,1933,770,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,12,1932,916,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,12,1931,1568,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,12,1930,2047,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
MD,12,1929,2252,46190238,79881360,462178763,65258,1616000,1,0.172836500494939
ME,1,1934,213,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,1,1933,346,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,1,1932,430,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,1,1931,303,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,1,1930,214,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,1,1929,273,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,2,1934,258,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,2,1933,303,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,2,1932,267,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,2,1931,542,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,2,1930,385,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,2,1929,531,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,3,1934,667,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,3,1933,453,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,3,1932,812,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,3,1931,1451,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,3,1930,1353,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,3,1929,899,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,4,1934,1370,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,4,1933,802,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,4,1932,1247,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,4,1931,2957,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,4,1930,2843,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,4,1929,4235,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,5,1934,2317,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,5,1933,1142,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,5,1932,1451,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,5,1931,2933,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,5,1930,3414,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,5,1929,4696,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,6,1934,2034,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,6,1933,1251,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,6,1932,1336,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,6,1931,2085,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,6,1930,3000,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,6,1929,3465,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,7,1934,1312,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,7,1933,1084,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,7,1932,575,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,7,1931,1414,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,7,1930,2118,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,7,1929,2626,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,8,1934,938,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,8,1933,982,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,8,1932,440,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,8,1931,1073,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,8,1930,1506,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,8,1929,2279,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,9,1934,941,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,9,1933,1257,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,9,1932,606,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,9,1931,992,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,9,1930,1470,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,9,1929,1806,14361372,24451108,126729007,18611,795000,0,0.192940105653949
ME,10,1934,858,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,10,1933,847,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,10,1932,423,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,10,1931,806,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,10,1930,1006,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,10,1929,1707,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,11,1934,526,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,11,1933,497,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,11,1932,224,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,11,1931,514,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,11,1930,538,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,11,1929,735,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,12,1934,139,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,12,1933,110,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,12,1932,97,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,12,1931,192,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,12,1930,156,14361372,24451108,126729007,18611,795000,1,0.192940105653949
ME,12,1929,164,14361372,24451108,126729007,18611,795000,1,0.192940105653949
MI,1,1934,4263,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,1,1933,4632,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,1,1932,4137,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,1,1931,5993,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,1,1930,9913,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,1,1929,12581,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,2,1934,8839,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,2,1933,4063,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,2,1932,4230,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,2,1931,7817,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,2,1930,11742,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,2,1929,16282,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,3,1934,10630,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,3,1933,3284,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,3,1932,4318,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,3,1931,10758,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,3,1930,17719,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,3,1929,30743,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,4,1934,12801,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,4,1933,4365,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,4,1932,5116,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,4,1931,14166,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,4,1930,20954,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,4,1929,33081,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,5,1934,16210,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,5,1933,11841,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,5,1932,8875,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,5,1931,13921,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,5,1930,21076,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,5,1929,38425,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,6,1934,16934,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,6,1933,12491,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,6,1932,11358,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,6,1931,10653,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,6,1930,14867,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,6,1929,32082,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,7,1934,12731,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,7,1933,11403,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,7,1932,6968,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,7,1931,9161,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,7,1930,11275,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,7,1929,24628,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,8,1934,9390,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,8,1933,9103,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,8,1932,4998,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,8,1931,5219,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,8,1930,7230,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,8,1929,19545,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,9,1934,5310,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,9,1933,11948,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,9,1932,3478,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,9,1931,6393,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,9,1930,8565,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,9,1929,19649,140495030,181644548,1246229572,179886,4591000,0,0.14575528624994
MI,10,1934,5188,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,10,1933,5841,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,10,1932,2165,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,10,1931,3936,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,10,1930,4989,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,10,1929,11893,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,11,1934,4486,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,11,1933,3740,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,11,1932,1560,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,11,1931,3416,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,11,1930,4201,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,11,1929,6131,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,12,1934,2991,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,12,1933,2971,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,12,1932,2983,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,12,1931,4872,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,12,1930,6028,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MI,12,1929,8770,140495030,181644548,1246229572,179886,4591000,1,0.14575528624994
MN,1,1934,977,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,1,1933,1333,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,1,1932,1270,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,1,1931,2361,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,1,1930,2581,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,1,1929,3082,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,2,1934,1503,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,2,1933,1107,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,2,1932,1799,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,2,1931,1678,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,2,1930,3372,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,2,1929,3114,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,3,1934,4435,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,3,1933,1792,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,3,1932,2459,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,3,1931,8186,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,3,1930,7226,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,3,1929,9188,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,4,1934,4933,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,4,1933,2184,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,4,1932,3231,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,4,1931,7816,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,4,1930,14501,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,4,1929,12546,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,5,1934,4667,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,5,1933,4312,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,5,1932,3761,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,5,1931,6882,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,5,1930,11064,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,5,1929,15469,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,6,1934,3869,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,6,1933,4937,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,6,1932,3676,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,6,1931,3998,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,6,1930,6379,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,6,1929,9538,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,7,1934,4385,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,7,1933,4230,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,7,1932,2001,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,7,1931,4992,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,7,1930,6790,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,7,1929,10771,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,8,1934,3436,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,8,1933,3468,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,8,1932,2290,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,8,1931,3580,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,8,1930,4199,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,8,1929,8725,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,9,1934,2830,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,9,1933,2748,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,9,1932,1457,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,9,1931,2105,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,9,1930,3650,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
MN,9,1929,5686,24638519,59145329,391361274,60752,2722000,0,0.151127188429993
MN,10,1934,3124,24638519,59145329,391361274,60752,2722000,1,0.151127188429993
